"TreeID","bark.thicknesses"
"QULA002",2.22068417245977
"QULA002",2.22115450520558
"QULA002",2.26256958627413
"QULA002",2.30398466734269
"QULA002",2.36667270776668
"QULA002",2.43502493750253
"QULA002",2.50337716723837
"QULA002",2.57172939697421
"QULA002",2.64165000087836
"QULA002",2.73493229646889
"QULA002",2.77481097387327
"QULA002",2.75755932116309
"QULA002",2.67867385160735
"QULA002",2.57461604201755
"QULA002",2.52681821808993
"QULA002",2.51695843564666
"QULA002",2.55582568296424
"QULA002",2.5966559744248
"QULA002",2.58979718053469
"QULA002",2.47657723926436
"QULA002",2.4461238746421
"QULA002",2.4765305112565
"QULA002",2.59838955924165
"QULA002",2.89824025810447
"QULA002",3.18644324920814
"QULA002",4.06468594412831
"QULA002",4.8797371190315
"QULA002",5.35960250728694
"QULA002",5.56822832765727
"QULA002",5.7143681944784
"QULA002",5.86050806129953
"QULA002",6.00664792812066
"QULA002",6.15278779494178
"QULA002",6.26958183062981
"QULA002",6.31816310849757
"QULA002",6.30912126606976
"QULA002",6.28108342196579
"QULA002",6.20030225638893
"QULA002",6.07095957206829
"QULA002",6.0079454180873
"QULA002",5.99717260432156
"QULA002",6.05009782427572
"QULA002",6.15069023143709
"QULA002",6.22468313274908
"QULA002",6.18106745256289
"QULA002",5.4924859853328
"QULA002",5.40205552138927
"QULA002",5.28055428323826
"QULA002",4.26904363379595
"QULA002",3.0923870850054
"QULA002",2.65442440015071
"QULA002",2.68313005053721
"QULA002",2.42253901612065
"QULA002",2.45001883589107
"QULA002",2.63830533705436
"QULA002",2.83849234453739
"QULA002",3.04602729099355
"QULA002",3.25356223744971
"QULA002",3.46109718390588
"QULA002",3.61468100746055
"QULA002",3.68521021122962
"QULA002",3.50761985271404
"QULA002",3.38155676660814
"QULA002",3.29096640830813
"QULA002",3.25144069044973
"QULA002",3.27170333239547
"QULA002",3.19751263056666
"QULA002",3.16636189601176
"QULA002",3.16386340547298
"QULA002",3.13138863794485
"QULA002",3.13902927121095
"QULA002",3.16786598535766
"QULA002",3.19881234639269
"QULA002",3.17514608079786
"QULA002",3.115775927998
"QULA002",3.05865628486816
"QULA002",2.92796696252952
"QULA002",2.99903362065749
"QULA002",3.12680770874225
"QULA002",3.2996181247409
"QULA002",3.37439280119319
"QULA002",3.42054357634498
"QULA002",3.50777207434651
